Dataverse_Desktop Machines Utilizations[Created On],Dataverse_Desktop Machines Utilizations[Created By],Dataverse_Desktop Machines Utilizations[statuscodename],Dataverse_Desktop Machines Utilizations[ErrorCode],Dataverse_Desktop Machines Utilizations[ErrorMessage],Dataverse_Desktop Machines Utilizations[Regarding],Dataverse_Desktop Machines Utilizations[Flow Machine Group],Dataverse_Desktop Machines Utilizations[Run mode],Dataverse_Desktop Machines Utilizations[Day Name],Dataverse_Desktop Machines Utilizations[Day of Week],Dataverse_Desktop Machines Utilizations[Start],Dataverse_Desktop Machines Utilizations[End],Dataverse_Desktop Machines Utilizations[Date],Dataverse_Desktop Machines Utilizations[Start UTC],Dataverse_Desktop Machines Utilizations[End UTC],Dataverse_Desktop Machines Utilizations[Context],Dataverse_Desktop Machines Utilizations[parentWorkflowId],Dataverse_Desktop Machines Utilizations[Cloud Flow URL],Dataverse_Desktop Machines Utilizations[desktop_taskstatus],[SumRuntime_duration__mins_],[SumDay_of_Week],[SumYear],[SumHour_of_Day],[SumYearWeek],[SumWeek_of_Year],[Machine_Utilization__],[Idle_Percentage__],[TotalRuntimeHours],[Desktop_Flow_Total_Runs],[Desktop_Runs_Total_Hours],[BOT_Utilization_Percentage],[Machine_Utilization_Weekly__],[Idle_Utilization_Weekly__],[Desktop_Failed_Runs],[Desktop_Flow_Success_Rate_Goal],[Desktop_Successful_Runs],[Desktop_Run_Percent_Success]
2025-04-15T08:43:25,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC11,Unattended,Tuesday,2,2025-04-15T08:43:34,2025-04-15T15:01:52,2025-04-15T00:00:00,2025-04-15T03:43:34,2025-04-15T10:01:52,"{""hostName"":""IT-POWERAUTO-11"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584569004847266059813813405CU117"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,Succeeded,378.3,2,2025,3,202516,16,0.2627083333333333,0.7372916666666667,6.305000000000001,1,6.305000000000001,0.00536139455782313,0.005398116438356165,0.9946018835616438,,0.85,1,1
2025-04-15T08:43:25,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC12,Unattended,Tuesday,2,2025-04-15T08:43:34,2025-04-15T17:03:22,2025-04-15T00:00:00,2025-04-15T03:43:34,2025-04-15T12:03:22,"{""hostName"":""IT-POWERAUTO-12"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584569004847266059813813405CU117"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,Succeeded,499.8,2,2025,3,202516,16,0.34708333333333335,0.6529166666666666,8.33,1,8.33,0.007083333333333333,0.007131849315068493,0.9928681506849315,,0.85,1,1
2025-04-15T08:43:26,Mohammad Asim,Succeeded,,,Scrape Data - Amazon_Cust_Delivery_Time_V1,SVC01,Unattended,Tuesday,2,2025-04-15T08:43:33,2025-04-15T11:57:08,2025-04-15T00:00:00,2025-04-15T03:43:33,2025-04-15T06:57:08,"{""hostName"":""IT-powerauto-01"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584569004847266059813813405CU117"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,Succeeded,193.58333333333334,2,2025,3,202516,16,0.13443287037037038,0.8655671296296297,3.226388888888889,1,3.226388888888889,0.0027435279667422526,0.002762319254185693,0.9972376807458143,,0.85,1,1
2025-04-15T09:22:10,powerautomate03 serviceaccount,Succeeded,,,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Tuesday,2,2025-04-15T09:22:23,2025-04-15T09:29:20,2025-04-15T00:00:00,2025-04-15T04:22:23,2025-04-15T04:29:20,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584568979658632950294617999CU65"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,6.95,2,2025,4,202516,16,0.004826388888888889,0.9951736111111111,0.11583333333333333,1,0.11583333333333333,9.849773242630385E-05,9.917237442922374E-05,0.9999008276255708,,0.85,1,1
2025-04-15T09:30:02,powerautomate05 #,Succeeded,,,AmazonBrand_KeywordSearchDivideASINS_SVC05_01,SVC05,Unattended,Tuesday,2,2025-04-15T09:30:09,2025-04-15T09:30:40,2025-04-15T00:00:00,2025-04-15T04:30:09,2025-04-15T04:30:40,"{""hostName"":""IT-POWERAUTO-05"",""parentWorkflowId"":""c00f3ad9-4e95-4fdc-b4d1-a07636cbe021"",""parentWorkflowRunId"":""08584568974847825029302281729CU107"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""d4bdb922-7473-4dbb-8154-839904ef8074""}",c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,Succeeded,0.5166666666666667,2,2025,4,202516,16,0.00035879629629629635,0.9996412037037037,0.008611111111111113,1,0.008611111111111113,7.3223733938019665E-06,7.372526636225268E-06,0.9999926274733638,,0.85,1,1
2025-04-15T09:30:48,powerautomate05 #,Failed,Database.ConnectToDataSourceError,"Problem while executing action 'Connect'. Can't connect to data source ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out.
    
ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out. 
 
Microsoft.PowerPlatform.PowerAutomate.Desktop.Actions.SDK.ActionException: Can't connect to data source ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out.
    
ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out. ---> System.Data.Odbc.OdbcException: ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out.
    
ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out.
    
   at System.Data.Odbc.OdbcConnection.HandleError(OdbcHandle hrHandle, RetCode retcode)
   at System.Data.Odbc.OdbcConnectionOpen..ctor(OdbcConnection outerConnection, OdbcConnectionString connectionOptions)
   at System.Data.Odbc.OdbcConnectionFactory.CreateConnection(DbConnectionOptions options, DbConnectionPoolKey poolKey, Object poolGroupProviderInfo, DbConnectionPool pool, DbConnection owningObject)
   at System.Data.ProviderBase.DbConnectionFactory.CreateNonPooledConnection(DbConnection owningConnection, DbConnectionPoolGroup poolGroup, DbConnectionOptions userOptions)
   at System.Data.ProviderBase.DbConnectionFactory.TryGetConnection(DbConnection owningConnection, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal oldConnection, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionInternal.TryOpenConnectionInternal(DbConnection outerConnection, DbConnectionFactory connectionFactory, TaskCompletionSource`1 retry, DbConnectionOptions userOptions)
   at System.Data.ProviderBase.DbConnectionInternal.OpenConnection(DbConnection outerConnection, DbConnectionFactory connectionFactory)
   at System.Data.Odbc.OdbcConnection.Open()
   at Microsoft.Flow.RPA.Desktop.Modules.Database.Actions.DatabaseActions.OpenConnection(Variant connectionString, SqlConnectionVariant& connection)
   --- End of inner exception stack trace ---
   at Microsoft.Flow.RPA.Desktop.Modules.Database.Actions.OpenConnection.Execute(ActionContext context)
   at Microsoft.Flow.RPA.Desktop.Robin.Engine.Execution.ActionRunner.Run(IActionStatement statement, Dictionary`2 inputArguments, Dictionary`2 outputArguments)",AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,SVC05,Unattended,Tuesday,2,2025-04-15T09:30:55,2025-04-15T09:33:12,2025-04-15T00:00:00,2025-04-15T04:30:55,2025-04-15T04:33:12,"{""hostName"":""IT-POWERAUTO-05"",""parentWorkflowId"":""c00f3ad9-4e95-4fdc-b4d1-a07636cbe021"",""parentWorkflowRunId"":""08584568974847825029302281729CU107"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""d4bdb922-7473-4dbb-8154-839904ef8074""}",c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,Failed,2.283333333333333,2,2025,4,202516,16,0.001585648148148148,0.9984143518518519,0.03805555555555555,1,0.03805555555555555,3.236016628873771E-05,3.258181126331811E-05,0.9999674181887367,1,0.85,,
2025-04-15T09:30:58,powerautomate02 serviceaccount,Succeeded,,,AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,SVC06,Unattended,Tuesday,2,2025-04-15T14:34:24,2025-04-15T16:07:28,2025-04-15T00:00:00,2025-04-15T09:34:24,2025-04-15T11:07:28,"{""hostName"":""IT-POWERAUTO-06"",""parentWorkflowId"":""c00f3ad9-4e95-4fdc-b4d1-a07636cbe021"",""parentWorkflowRunId"":""08584568974847825029302281729CU107"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""5ebdc2be-5a5f-4671-9a8d-73006190ddc7""}",c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,Succeeded,93.06666666666666,2,2025,9,202516,16,0.06462962962962962,0.9353703703703704,1.551111111111111,1,1.551111111111111,0.0013189720332577475,0.0013280060882800608,0.9986719939117199,,0.85,1,1
2025-04-15T09:34:33,powerautomate05 #,Failed,Database.ConnectToDataSourceError,"Problem while executing action 'Connect'. Can't connect to data source ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out.
    
ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out. 
 
Microsoft.PowerPlatform.PowerAutomate.Desktop.Actions.SDK.ActionException: Can't connect to data source ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out.
    
ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out. ---> System.Data.Odbc.OdbcException: ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out.
    
ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out.
    
   at System.Data.Odbc.OdbcConnection.HandleError(OdbcHandle hrHandle, RetCode retcode)
   at System.Data.Odbc.OdbcConnectionOpen..ctor(OdbcConnection outerConnection, OdbcConnectionString connectionOptions)
   at System.Data.Odbc.OdbcConnectionFactory.CreateConnection(DbConnectionOptions options, DbConnectionPoolKey poolKey, Object poolGroupProviderInfo, DbConnectionPool pool, DbConnection owningObject)
   at System.Data.ProviderBase.DbConnectionFactory.CreateNonPooledConnection(DbConnection owningConnection, DbConnectionPoolGroup poolGroup, DbConnectionOptions userOptions)
   at System.Data.ProviderBase.DbConnectionFactory.TryGetConnection(DbConnection owningConnection, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal oldConnection, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionInternal.TryOpenConnectionInternal(DbConnection outerConnection, DbConnectionFactory connectionFactory, TaskCompletionSource`1 retry, DbConnectionOptions userOptions)
   at System.Data.ProviderBase.DbConnectionInternal.OpenConnection(DbConnection outerConnection, DbConnectionFactory connectionFactory)
   at System.Data.Odbc.OdbcConnection.Open()
   at Microsoft.Flow.RPA.Desktop.Modules.Database.Actions.DatabaseActions.OpenConnection(Variant connectionString, SqlConnectionVariant& connection)
   --- End of inner exception stack trace ---
   at Microsoft.Flow.RPA.Desktop.Modules.Database.Actions.OpenConnection.Execute(ActionContext context)
   at Microsoft.Flow.RPA.Desktop.Robin.Engine.Execution.ActionRunner.Run(IActionStatement statement, Dictionary`2 inputArguments, Dictionary`2 outputArguments)",AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,SVC05,Unattended,Tuesday,2,2025-04-15T09:34:39,2025-04-15T09:36:53,2025-04-15T00:00:00,2025-04-15T04:34:39,2025-04-15T04:36:53,"{""hostName"":""IT-POWERAUTO-05"",""parentWorkflowId"":""c00f3ad9-4e95-4fdc-b4d1-a07636cbe021"",""parentWorkflowRunId"":""08584568974847825029302281729CU107"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""d4bdb922-7473-4dbb-8154-839904ef8074""}",c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,Failed,2.2333333333333334,2,2025,4,202516,16,0.0015509259259259259,0.9984490740740741,0.037222222222222226,1,0.037222222222222226,3.1651549508692366E-05,3.1868340943683415E-05,0.9999681316590563,1,0.85,,
2025-04-15T09:37:59,powerautomate05 #,Failed,Database.ConnectToDataSourceError,"Problem while executing action 'Connect'. Can't connect to data source ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out.
    
ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out. 
 
Microsoft.PowerPlatform.PowerAutomate.Desktop.Actions.SDK.ActionException: Can't connect to data source ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out.
    
ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out. ---> System.Data.Odbc.OdbcException: ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out.
    
ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out.
    
   at System.Data.Odbc.OdbcConnection.HandleError(OdbcHandle hrHandle, RetCode retcode)
   at System.Data.Odbc.OdbcConnectionOpen..ctor(OdbcConnection outerConnection, OdbcConnectionString connectionOptions)
   at System.Data.Odbc.OdbcConnectionFactory.CreateConnection(DbConnectionOptions options, DbConnectionPoolKey poolKey, Object poolGroupProviderInfo, DbConnectionPool pool, DbConnection owningObject)
   at System.Data.ProviderBase.DbConnectionFactory.CreateNonPooledConnection(DbConnection owningConnection, DbConnectionPoolGroup poolGroup, DbConnectionOptions userOptions)
   at System.Data.ProviderBase.DbConnectionFactory.TryGetConnection(DbConnection owningConnection, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal oldConnection, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionInternal.TryOpenConnectionInternal(DbConnection outerConnection, DbConnectionFactory connectionFactory, TaskCompletionSource`1 retry, DbConnectionOptions userOptions)
   at System.Data.ProviderBase.DbConnectionInternal.OpenConnection(DbConnection outerConnection, DbConnectionFactory connectionFactory)
   at System.Data.Odbc.OdbcConnection.Open()
   at Microsoft.Flow.RPA.Desktop.Modules.Database.Actions.DatabaseActions.OpenConnection(Variant connectionString, SqlConnectionVariant& connection)
   --- End of inner exception stack trace ---
   at Microsoft.Flow.RPA.Desktop.Modules.Database.Actions.OpenConnection.Execute(ActionContext context)
   at Microsoft.Flow.RPA.Desktop.Robin.Engine.Execution.ActionRunner.Run(IActionStatement statement, Dictionary`2 inputArguments, Dictionary`2 outputArguments)",AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,SVC05,Unattended,Tuesday,2,2025-04-15T09:38:06,2025-04-15T09:40:19,2025-04-15T00:00:00,2025-04-15T04:38:06,2025-04-15T04:40:19,"{""hostName"":""IT-POWERAUTO-05"",""parentWorkflowId"":""c00f3ad9-4e95-4fdc-b4d1-a07636cbe021"",""parentWorkflowRunId"":""08584568974847825029302281729CU107"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""d4bdb922-7473-4dbb-8154-839904ef8074""}",c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,Failed,2.216666666666667,2,2025,4,202516,16,0.0015393518518518519,0.9984606481481482,0.036944444444444446,1,0.036944444444444446,3.141534391534392E-05,3.1630517503805176E-05,0.9999683694824962,1,0.85,,
2025-04-15T09:40:05,Mohammad Asim,Succeeded,,,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Tuesday,2,2025-04-15T09:40:12,2025-04-15T09:40:51,2025-04-15T00:00:00,2025-04-15T04:40:12,2025-04-15T04:40:51,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584568968848205572088445786CU10"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.65,2,2025,4,202516,16,0.0004513888888888889,0.9995486111111112,0.010833333333333334,1,0.010833333333333334,9.21201814058957E-06,9.275114155251141E-06,0.9999907248858447,,0.85,1,1
2025-04-15T09:40:23,powerautomate05 #,Succeeded,,,CreateBulkInsert-SuppressedTool-V4,SVC05,Unattended,Tuesday,2,2025-04-15T09:40:29,2025-04-15T09:46:41,2025-04-15T00:00:00,2025-04-15T04:40:29,2025-04-15T04:46:41,"{""hostName"":""IT-POWERAUTO-05"",""parentWorkflowId"":""11699a12-1acd-4d4c-9d4d-9b0fecda9816"",""parentWorkflowRunId"":""08584568968853452569787877957CU60"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""d4bdb922-7473-4dbb-8154-839904ef8074""}",11699a12-1acd-4d4c-9d4d-9b0fecda9816,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/11699a12-1acd-4d4c-9d4d-9b0fecda9816,Succeeded,6.2,2,2025,4,202516,16,0.0043055555555555555,0.9956944444444444,0.10333333333333333,1,0.10333333333333333,8.786848072562358E-05,8.84703196347032E-05,0.9999115296803653,,0.85,1,1
2025-04-15T09:41:24,powerautomate05 #,Failed,Database.ConnectToDataSourceError,"Problem while executing action 'Connect'. Can't connect to data source ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out.
    
ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out. 
 
Microsoft.PowerPlatform.PowerAutomate.Desktop.Actions.SDK.ActionException: Can't connect to data source ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out.
    
ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out. ---> System.Data.Odbc.OdbcException: ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out.
    
ERROR [HY000] [Snowflake][Snowflake] (38) 
      Failed to authenticate a user by external browser: Auth browser timed out.
    
   at System.Data.Odbc.OdbcConnection.HandleError(OdbcHandle hrHandle, RetCode retcode)
   at System.Data.Odbc.OdbcConnectionOpen..ctor(OdbcConnection outerConnection, OdbcConnectionString connectionOptions)
   at System.Data.Odbc.OdbcConnectionFactory.CreateConnection(DbConnectionOptions options, DbConnectionPoolKey poolKey, Object poolGroupProviderInfo, DbConnectionPool pool, DbConnection owningObject)
   at System.Data.ProviderBase.DbConnectionFactory.CreateNonPooledConnection(DbConnection owningConnection, DbConnectionPoolGroup poolGroup, DbConnectionOptions userOptions)
   at System.Data.ProviderBase.DbConnectionFactory.TryGetConnection(DbConnection owningConnection, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal oldConnection, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionInternal.TryOpenConnectionInternal(DbConnection outerConnection, DbConnectionFactory connectionFactory, TaskCompletionSource`1 retry, DbConnectionOptions userOptions)
   at System.Data.ProviderBase.DbConnectionInternal.OpenConnection(DbConnection outerConnection, DbConnectionFactory connectionFactory)
   at System.Data.Odbc.OdbcConnection.Open()
   at Microsoft.Flow.RPA.Desktop.Modules.Database.Actions.DatabaseActions.OpenConnection(Variant connectionString, SqlConnectionVariant& connection)
   --- End of inner exception stack trace ---
   at Microsoft.Flow.RPA.Desktop.Modules.Database.Actions.OpenConnection.Execute(ActionContext context)
   at Microsoft.Flow.RPA.Desktop.Robin.Engine.Execution.ActionRunner.Run(IActionStatement statement, Dictionary`2 inputArguments, Dictionary`2 outputArguments)",AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,SVC05,Unattended,Tuesday,2,2025-04-15T09:47:02,2025-04-15T09:49:19,2025-04-15T00:00:00,2025-04-15T04:47:02,2025-04-15T04:49:19,"{""hostName"":""IT-POWERAUTO-05"",""parentWorkflowId"":""c00f3ad9-4e95-4fdc-b4d1-a07636cbe021"",""parentWorkflowRunId"":""08584568974847825029302281729CU107"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""d4bdb922-7473-4dbb-8154-839904ef8074""}",c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,Failed,2.283333333333333,2,2025,4,202516,16,0.001585648148148148,0.9984143518518519,0.03805555555555555,1,0.03805555555555555,3.236016628873771E-05,3.258181126331811E-05,0.9999674181887367,1,0.85,,
2025-04-15T09:48:47,Mohammad Asim,Cancelled,UIFlowParentFlowCancelled,Failure due to parent flow cancelled.,GetValidationPrice_From_GoogleShopping-V5,SVC05,Unattended,Tuesday,2,2025-04-15T09:49:55,2025-04-15T11:17:24,2025-04-15T00:00:00,2025-04-15T04:49:55,2025-04-15T06:17:24,"{""hostName"":""IT-POWERAUTO-05"",""parentWorkflowId"":""11699a12-1acd-4d4c-9d4d-9b0fecda9816"",""parentWorkflowRunId"":""08584568968853452569787877957CU60"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",11699a12-1acd-4d4c-9d4d-9b0fecda9816,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/11699a12-1acd-4d4c-9d4d-9b0fecda9816,Cancelled,87.48333333333333,2,2025,4,202516,16,0.060752314814814815,0.9392476851851852,1.4580555555555557,1,1.4580555555555557,0.0012398431594860166,0.0012483352359208525,0.9987516647640792,,0.85,,
2025-04-15T09:50:26,powerautomate05 #,Failed,SessionHasLoggedOff,The session logged off during run execution.,AmazonBrand_KeywordSearch_SVC05_v1 - wSnowFlake,SVC05,Unattended,Tuesday,2,2025-04-15T11:17:40,2025-04-15T11:19:22,2025-04-15T00:00:00,2025-04-15T06:17:40,2025-04-15T06:19:22,"{""hostName"":""IT-POWERAUTO-05"",""parentWorkflowId"":""c00f3ad9-4e95-4fdc-b4d1-a07636cbe021"",""parentWorkflowRunId"":""08584568974847825029302281729CU107"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""d4bdb922-7473-4dbb-8154-839904ef8074""}",c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/c00f3ad9-4e95-4fdc-b4d1-a07636cbe021,Failed,1.7,2,2025,6,202516,16,0.0011805555555555556,0.9988194444444445,0.028333333333333332,1,0.028333333333333332,2.409297052154195E-05,2.4257990867579906E-05,0.9999757420091324,1,0.85,,
