Dataverse_Desktop_Flows[Desktop Flowname],Dataverse_Desktop_Flows[Created On],Dataverse_Desktop_Flows[Completed On],Dataverse_Desktop_Flows[Successful],Dataverse_Desktop_Flows[Failed],Dataverse_Desktop_Flows[FlowType],Dataverse_Desktop_Flows[createdbyyominame],Dataverse_Desktop_Flows[statecodename],Dataverse_Desktop_Flows[Started On],Dataverse_Desktop_Flows[Run session mode],Dataverse_Desktop_Flows[ParentWorkflowId],Dataverse_Desktop_Flows[machinegroupid],Dataverse_Desktop_Flows[machineid],Dataverse_Desktop_Flows[Flow Machine],Dataverse_Desktop_Flows[FinalSuccessful],Dataverse_Desktop_Flows[Flow Machine Group],Dataverse_Desktop_Flows[UOW_Type],Dataverse_Desktop_Flows[BOT_Name],Dataverse_Desktop_Flows[DateTimeStarted_DATE_Only],Dataverse_Desktop_Flows[Year],Dataverse_Desktop_Flows[Month],Dataverse_Desktop_Flows[Sub-Category],[SumWasSuccessful],[SumStatus_Reason],[Sumrunsessionmode],[SumWeekOfYear],[SumYearWeek],[Sumsubcategory]
Bullseye Excel Automation - V4,2025-04-18T17:44:35,2025-04-18T18:01:48,1,0,Desktop,Mohammad Asim,Active,2025-04-18T17:44:45,Unapplicable,82e41edd-fc3d-4797-ac28-a71a81539c6a,A3E87244-9F49-EF11-A317-000D3A37FD23,42A4FD78-ADF1-431D-A394-E9AE39D70954,IT-POWERAUTO-09.LapkoSoft.local,1,Spreetail-Automation-Group_9,Desktop,SVC09,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T00:40:02,2025-04-13T00:40:53,1,0,Desktop,Mohammad Asim,Active,2025-04-13T00:40:12,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T01:40:05,2025-04-13T01:40:55,1,0,Desktop,Mohammad Asim,Active,2025-04-13T01:40:14,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T02:40:05,2025-04-13T02:40:57,1,0,Desktop,Mohammad Asim,Active,2025-04-13T02:40:17,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T03:40:04,2025-04-13T03:40:55,1,0,Desktop,Mohammad Asim,Active,2025-04-13T03:40:15,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T04:40:06,2025-04-13T04:41:01,1,0,Desktop,Mohammad Asim,Active,2025-04-13T04:40:21,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T05:40:06,2025-04-13T05:41:01,1,0,Desktop,Mohammad Asim,Active,2025-04-13T05:40:18,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T06:40:04,2025-04-13T06:40:56,1,0,Desktop,Mohammad Asim,Active,2025-04-13T06:40:17,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T07:40:04,2025-04-13T07:40:56,1,0,Desktop,Mohammad Asim,Active,2025-04-13T07:40:14,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T08:40:03,2025-04-13T08:40:52,1,0,Desktop,Mohammad Asim,Active,2025-04-13T08:40:11,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T09:40:05,2025-04-13T09:40:55,1,0,Desktop,Mohammad Asim,Active,2025-04-13T09:40:16,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T10:40:03,2025-04-13T10:40:57,1,0,Desktop,Mohammad Asim,Active,2025-04-13T10:40:17,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T11:40:04,2025-04-13T11:40:54,1,0,Desktop,Mohammad Asim,Active,2025-04-13T11:40:15,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T12:40:04,2025-04-13T12:40:55,1,0,Desktop,Mohammad Asim,Active,2025-04-13T12:40:14,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T13:40:04,2025-04-13T13:40:54,1,0,Desktop,Mohammad Asim,Active,2025-04-13T13:40:15,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T14:40:03,2025-04-13T14:40:54,1,0,Desktop,Mohammad Asim,Active,2025-04-13T14:40:14,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T15:40:05,2025-04-13T15:41:01,1,0,Desktop,Mohammad Asim,Active,2025-04-13T15:40:22,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T16:40:03,2025-04-13T16:40:57,1,0,Desktop,Mohammad Asim,Active,2025-04-13T16:40:17,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T17:40:05,2025-04-13T17:40:55,1,0,Desktop,Mohammad Asim,Active,2025-04-13T17:40:15,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T18:40:04,2025-04-13T18:40:59,1,0,Desktop,Mohammad Asim,Active,2025-04-13T18:40:20,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T19:40:07,2025-04-13T19:41:02,1,0,Desktop,Mohammad Asim,Active,2025-04-13T19:40:22,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T20:40:04,2025-04-13T20:40:55,1,0,Desktop,Mohammad Asim,Active,2025-04-13T20:40:15,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T21:40:05,2025-04-13T21:40:56,1,0,Desktop,Mohammad Asim,Active,2025-04-13T21:40:14,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T22:40:05,2025-04-13T22:40:54,1,0,Desktop,Mohammad Asim,Active,2025-04-13T22:40:15,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-13T23:40:05,2025-04-13T23:40:56,1,0,Desktop,Mohammad Asim,Active,2025-04-13T23:40:16,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T00:40:05,2025-04-14T00:40:56,1,0,Desktop,Mohammad Asim,Active,2025-04-14T00:40:16,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T01:40:04,2025-04-14T01:40:57,1,0,Desktop,Mohammad Asim,Active,2025-04-14T01:40:17,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T02:40:05,2025-04-14T02:41:00,1,0,Desktop,Mohammad Asim,Active,2025-04-14T02:40:18,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T03:40:05,2025-04-14T03:40:56,1,0,Desktop,Mohammad Asim,Active,2025-04-14T03:40:15,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T04:40:04,2025-04-14T04:40:56,1,0,Desktop,Mohammad Asim,Active,2025-04-14T04:40:16,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T05:40:04,2025-04-14T05:40:58,1,0,Desktop,Mohammad Asim,Active,2025-04-14T05:40:18,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T06:40:04,2025-04-14T06:41:02,1,0,Desktop,Mohammad Asim,Active,2025-04-14T06:40:18,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T07:40:06,2025-04-14T07:40:57,1,0,Desktop,Mohammad Asim,Active,2025-04-14T07:40:17,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T08:40:03,2025-04-14T08:40:52,1,0,Desktop,Mohammad Asim,Active,2025-04-14T08:40:11,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T09:40:04,2025-04-14T09:40:53,1,0,Desktop,Mohammad Asim,Active,2025-04-14T09:40:11,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T10:40:04,2025-04-14T10:40:55,1,0,Desktop,Mohammad Asim,Active,2025-04-14T10:40:14,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T11:40:06,2025-04-14T11:40:55,1,0,Desktop,Mohammad Asim,Active,2025-04-14T11:40:15,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T12:40:04,2025-04-14T12:40:53,1,0,Desktop,Mohammad Asim,Active,2025-04-14T12:40:14,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T13:40:04,2025-04-14T13:40:52,1,0,Desktop,Mohammad Asim,Active,2025-04-14T13:40:13,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T14:40:03,2025-04-14T14:40:53,1,0,Desktop,Mohammad Asim,Active,2025-04-14T14:40:12,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T15:40:05,2025-04-14T15:40:54,1,0,Desktop,Mohammad Asim,Active,2025-04-14T15:40:15,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T16:40:03,2025-04-14T16:40:54,1,0,Desktop,Mohammad Asim,Active,2025-04-14T16:40:14,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T17:40:04,2025-04-14T17:40:55,1,0,Desktop,Mohammad Asim,Active,2025-04-14T17:40:16,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T18:40:02,2025-04-14T18:40:51,1,0,Desktop,Mohammad Asim,Active,2025-04-14T18:40:12,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T19:40:06,2025-04-14T19:41:00,1,0,Desktop,Mohammad Asim,Active,2025-04-14T19:40:20,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T20:40:03,2025-04-14T20:40:54,1,0,Desktop,Mohammad Asim,Active,2025-04-14T20:40:14,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T21:40:07,2025-04-14T21:40:56,1,0,Desktop,Mohammad Asim,Active,2025-04-14T21:40:16,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T22:40:04,2025-04-14T22:40:57,1,0,Desktop,Mohammad Asim,Active,2025-04-14T22:40:16,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-14T23:40:09,2025-04-14T23:41:02,1,0,Desktop,Mohammad Asim,Active,2025-04-14T23:40:22,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-15T00:40:04,2025-04-15T00:41:01,1,0,Desktop,Mohammad Asim,Active,2025-04-15T00:40:19,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-15T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-15T01:40:02,2025-04-15T01:40:59,1,0,Desktop,Mohammad Asim,Active,2025-04-15T01:40:17,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-15T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-15T02:40:03,2025-04-15T02:40:50,1,0,Desktop,Mohammad Asim,Active,2025-04-15T02:40:10,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-15T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-15T03:40:04,2025-04-15T03:40:56,1,0,Desktop,Mohammad Asim,Active,2025-04-15T03:40:16,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-15T00:00:00,2025,4,Default,1,4,0,16,202516,0
BullsEye-Non_Prime-C2D-Run by Queue,2025-04-15T04:40:04,2025-04-15T04:40:55,1,0,Desktop,Mohammad Asim,Active,2025-04-15T04:40:15,Unapplicable,e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,57EF9E8B-874A-ED11-BBA1-000D3A31C75D,3480A86E-2188-4E41-8DF0-D65F5CCF7CEB,BB-8,1,Spreetail-Automation-Group_3,Desktop,SVC03,2025-04-15T00:00:00,2025,4,Default,1,4,0,16,202516,0
