COMBINE_ALL[FlowName],COMBINE_ALL[JobLog.Automation Project Name],COMBINE_ALL[DateTimeStarted_DATE_Only],COMBINE_ALL[DateTimeStarted],COMBINE_ALL[Successful],COMBINE_ALL[Failed],COMBINE_ALL[WasSuccessful],COMBINE_ALL[FlowType],COMBINE_ALL[UOW_Type],COMBINE_ALL[BOT_Name],COMBINE_ALL[Year],COMBINE_ALL[JobLog.Cost / UOW ($20 / hour)],COMBINE_ALL[Month],COMBINE_ALL[JobLog.Project Minutes/UOW],COMBINE_ALL[FinalSuccessful],COMBINE_ALL[Minutes Saved],COMBINE_ALL[Hours Saved],COMBINE_ALL[Total Impact],COMBINE_ALL[DateTimeStarted_Central],COMBINE_ALL[DateTimeCompleted_Central],COMBINE_ALL[WeekOfYear],COMBINE_ALL[JobLog.FlowType],COMBINE_ALL[Time Slot],COMBINE_ALL[Year - Week],COMBINE_ALL[YearWeekIndex],COMBINE_ALL[createdbyyominame],COMBINE_ALL[startedon],COMBINE_ALL[machinegroupidname],COMBINE_ALL[RPA_Job_Review_Status],COMBINE_ALL[Run Time HRS],COMBINE_ALL[RPA_Completeness_Check_ProjectName],COMBINE_ALL[RPA_Completeness_Check_FlowName],COMBINE_ALL[Expected Value],COMBINE_ALL[Exp Vs Act Diff],COMBINE_ALL[Unique_Project_Names.JIRA - Epic Number],COMBINE_ALL[Unique_Project_Names.Owner],COMBINE_ALL[Day of Week],COMBINE_ALL[Day Name],COMBINE_ALL[Min_Start_Date_YearWeek],COMBINE_ALL[Min_Start_Date_2],COMBINE_ALL[YearWeek],COMBINE_ALL[DateTimeCompleted],COMBINE_ALL[Run Time (min)],COMBINE_ALL[runsessionmode],COMBINE_ALL[runsessionmodename],COMBINE_ALL[parentworkflowid],COMBINE_ALL[subcategory],COMBINE_ALL[subcategoryname],COMBINE_ALL[TriggerTypeGroup],COMBINE_ALL[Year - Wk],COMBINE_ALL[FlowGUID],COMBINE_ALL[LastModified],COMBINE_ALL[State],COMBINE_ALL[FlowOwner],COMBINE_ALL[TaskStatus],COMBINE_ALL[TriggerType],COMBINE_ALL[Job_Date_UniqueKey]
RevLogSummaryRefresh,,2025-04-15T00:00:00,2025-04-15T12:33:55.907,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-15T06:33:55.907,2025-04-15T06:34:03.357,16,,Early Morning,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0020694444444444445,RPA_Project_MISSING,RPA_MISSING,0,,,,2,Tuesday,202401,2024-01-02T00:00:00,202516,2025-04-15T12:34:03.357,0.12416666666666668,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/15/2025 12:33:55 PM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-15T00:00:00,2025-04-15T11:33:55.67,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-15T05:33:55.67,2025-04-15T05:34:04.903,16,,Early Morning,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0025647222222222226,RPA_Project_MISSING,RPA_MISSING,0,,,,2,Tuesday,202401,2024-01-02T00:00:00,202516,2025-04-15T11:34:04.903,0.15388333333333334,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/15/2025 11:33:55 AM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-16T00:00:00,2025-04-16T17:33:56.043,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-16T11:33:56.043,2025-04-16T11:34:03.3,16,,Business Hours,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0020158333333333335,RPA_Project_MISSING,RPA_MISSING,0,,,,3,Wednesday,202401,2024-01-02T00:00:00,202516,2025-04-16T17:34:03.3,0.12095,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/16/2025 5:33:56 PM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-16T00:00:00,2025-04-16T16:33:55.763,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-16T10:33:55.763,2025-04-16T10:34:03.127,16,,Business Hours,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0020455555555555557,RPA_Project_MISSING,RPA_MISSING,0,,,,3,Wednesday,202401,2024-01-02T00:00:00,202516,2025-04-16T16:34:03.127,0.12273333333333333,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/16/2025 4:33:55 PM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-16T00:00:00,2025-04-16T15:33:56.547,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-16T09:33:56.547,2025-04-16T09:34:03.703,16,,Business Hours,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.001987777777777778,RPA_Project_MISSING,RPA_MISSING,0,,,,3,Wednesday,202401,2024-01-02T00:00:00,202516,2025-04-16T15:34:03.703,0.11926666666666667,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/16/2025 3:33:56 PM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-16T00:00:00,2025-04-16T14:33:56.357,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-16T08:33:56.357,2025-04-16T08:34:03.627,16,,Business Hours,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0020194444444444444,RPA_Project_MISSING,RPA_MISSING,0,,,,3,Wednesday,202401,2024-01-02T00:00:00,202516,2025-04-16T14:34:03.627,0.12116666666666667,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/16/2025 2:33:56 PM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-16T00:00:00,2025-04-16T13:33:56.023,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-16T07:33:56.023,2025-04-16T07:34:02.437,16,,Early Morning,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0017816666666666669,RPA_Project_MISSING,RPA_MISSING,0,,,,3,Wednesday,202401,2024-01-02T00:00:00,202516,2025-04-16T13:34:02.437,0.10690000000000001,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/16/2025 1:33:56 PM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-16T00:00:00,2025-04-16T12:33:55.823,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-16T06:33:55.823,2025-04-16T06:34:04.3,16,,Early Morning,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0023547222222222225,RPA_Project_MISSING,RPA_MISSING,0,,,,3,Wednesday,202401,2024-01-02T00:00:00,202516,2025-04-16T12:34:04.3,0.14128333333333334,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/16/2025 12:33:55 PM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-16T00:00:00,2025-04-16T11:33:56.51,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-16T05:33:56.51,2025-04-16T05:34:04.237,16,,Early Morning,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.002146388888888889,RPA_Project_MISSING,RPA_MISSING,0,,,,3,Wednesday,202401,2024-01-02T00:00:00,202516,2025-04-16T11:34:04.237,0.12878333333333333,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/16/2025 11:33:56 AM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-16T00:00:00,2025-04-16T10:33:56.227,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-16T04:33:56.227,2025-04-16T04:34:03.51,16,,Early Morning,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0020230555555555553,RPA_Project_MISSING,RPA_MISSING,0,,,,3,Wednesday,202401,2024-01-02T00:00:00,202516,2025-04-16T10:34:03.51,0.12138333333333333,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/16/2025 10:33:56 AM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-16T00:00:00,2025-04-16T09:33:55.957,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-16T03:33:55.957,2025-04-16T03:34:02.577,16,,Night,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.001838888888888889,RPA_Project_MISSING,RPA_MISSING,0,,,,3,Wednesday,202401,2024-01-02T00:00:00,202516,2025-04-16T09:34:02.577,0.11033333333333334,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/16/2025 9:33:55 AM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-16T00:00:00,2025-04-16T08:33:56.623,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-16T02:33:56.623,2025-04-16T02:34:02.273,16,,Night,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0015694444444444443,RPA_Project_MISSING,RPA_MISSING,0,,,,3,Wednesday,202401,2024-01-02T00:00:00,202516,2025-04-16T08:34:02.273,0.09416666666666666,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/16/2025 8:33:56 AM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-16T00:00:00,2025-04-16T07:33:56.323,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-16T01:33:56.323,2025-04-16T01:34:04.05,16,,Night,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.002146388888888889,RPA_Project_MISSING,RPA_MISSING,0,,,,3,Wednesday,202401,2024-01-02T00:00:00,202516,2025-04-16T07:34:04.05,0.12878333333333333,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/16/2025 7:33:56 AM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-17T00:00:00,2025-04-17T17:33:55.817,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-17T11:33:55.817,2025-04-17T11:34:01.3,16,,Business Hours,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0015230555555555555,RPA_Project_MISSING,RPA_MISSING,0,,,,4,Thursday,202401,2024-01-02T00:00:00,202516,2025-04-17T17:34:01.3,0.09138333333333333,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/17/2025 5:33:55 PM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-17T00:00:00,2025-04-17T16:33:56.533,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-17T10:33:56.533,2025-04-17T10:34:03.283,16,,Business Hours,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0018750000000000001,RPA_Project_MISSING,RPA_MISSING,0,,,,4,Thursday,202401,2024-01-02T00:00:00,202516,2025-04-17T16:34:03.283,0.1125,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/17/2025 4:33:56 PM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-17T00:00:00,2025-04-17T15:33:55.92,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-17T09:33:55.92,2025-04-17T09:34:01.563,16,,Business Hours,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0015675,RPA_Project_MISSING,RPA_MISSING,0,,,,4,Thursday,202401,2024-01-02T00:00:00,202516,2025-04-17T15:34:01.563,0.09405000000000001,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/17/2025 3:33:55 PM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-17T00:00:00,2025-04-17T14:33:56.497,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-17T08:33:56.497,2025-04-17T08:34:04.28,16,,Business Hours,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0021619444444444446,RPA_Project_MISSING,RPA_MISSING,0,,,,4,Thursday,202401,2024-01-02T00:00:00,202516,2025-04-17T14:34:04.28,0.12971666666666667,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/17/2025 2:33:56 PM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-17T00:00:00,2025-04-17T13:33:56.317,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-17T07:33:56.317,2025-04-17T07:34:03.077,16,,Early Morning,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0018777777777777777,RPA_Project_MISSING,RPA_MISSING,0,,,,4,Thursday,202401,2024-01-02T00:00:00,202516,2025-04-17T13:34:03.077,0.11266666666666666,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/17/2025 1:33:56 PM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-17T00:00:00,2025-04-17T12:33:55.787,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-17T06:33:55.787,2025-04-17T06:34:03.687,16,,Early Morning,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0021944444444444446,RPA_Project_MISSING,RPA_MISSING,0,,,,4,Thursday,202401,2024-01-02T00:00:00,202516,2025-04-17T12:34:03.687,0.13166666666666668,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/17/2025 12:33:55 PM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-17T00:00:00,2025-04-17T11:33:56.48,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-17T05:33:56.48,2025-04-17T05:34:03.853,16,,Early Morning,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0020480555555555556,RPA_Project_MISSING,RPA_MISSING,0,,,,4,Thursday,202401,2024-01-02T00:00:00,202516,2025-04-17T11:34:03.853,0.12288333333333333,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/17/2025 11:33:56 AM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-17T00:00:00,2025-04-17T10:33:56.323,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-17T04:33:56.323,2025-04-17T04:34:02.54,16,,Early Morning,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0017269444444444444,RPA_Project_MISSING,RPA_MISSING,0,,,,4,Thursday,202401,2024-01-02T00:00:00,202516,2025-04-17T10:34:02.54,0.10361666666666666,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/17/2025 10:33:56 AM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-17T00:00:00,2025-04-17T09:33:55.863,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-17T03:33:55.863,2025-04-17T03:34:02.61,16,,Night,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0018741666666666668,RPA_Project_MISSING,RPA_MISSING,0,,,,4,Thursday,202401,2024-01-02T00:00:00,202516,2025-04-17T09:34:02.61,0.11245000000000001,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/17/2025 9:33:55 AM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-17T00:00:00,2025-04-17T08:33:56.613,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-17T02:33:56.613,2025-04-17T02:34:03.253,16,,Night,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0018444444444444443,RPA_Project_MISSING,RPA_MISSING,0,,,,4,Thursday,202401,2024-01-02T00:00:00,202516,2025-04-17T08:34:03.253,0.11066666666666666,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/17/2025 8:33:56 AM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-17T00:00:00,2025-04-17T07:33:56.383,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-17T01:33:56.383,2025-04-17T01:34:03.057,16,,Night,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0018538888888888889,RPA_Project_MISSING,RPA_MISSING,0,,,,4,Thursday,202401,2024-01-02T00:00:00,202516,2025-04-17T07:34:03.057,0.11123333333333334,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/17/2025 7:33:56 AM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-18T00:00:00,2025-04-18T17:33:56,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-18T11:33:56,2025-04-18T11:34:02.477,16,,Business Hours,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0017991666666666668,RPA_Project_MISSING,RPA_MISSING,0,,,,5,Friday,202401,2024-01-02T00:00:00,202516,2025-04-18T17:34:02.477,0.10795,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/18/2025 5:33:56 PM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-18T00:00:00,2025-04-18T16:33:56.753,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-18T10:33:56.753,2025-04-18T10:34:04.833,16,,Business Hours,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0022444444444444443,RPA_Project_MISSING,RPA_MISSING,0,,,,5,Friday,202401,2024-01-02T00:00:00,202516,2025-04-18T16:34:04.833,0.13466666666666666,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/18/2025 4:33:56 PM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-18T00:00:00,2025-04-18T15:33:56.423,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-18T09:33:56.423,2025-04-18T09:34:05.217,16,,Business Hours,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.002442777777777778,RPA_Project_MISSING,RPA_MISSING,0,,,,5,Friday,202401,2024-01-02T00:00:00,202516,2025-04-18T15:34:05.217,0.14656666666666668,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/18/2025 3:33:56 PM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-18T00:00:00,2025-04-18T14:33:56.223,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-18T08:33:56.223,2025-04-18T08:34:02.487,16,,Business Hours,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.00174,RPA_Project_MISSING,RPA_MISSING,0,,,,5,Friday,202401,2024-01-02T00:00:00,202516,2025-04-18T14:34:02.487,0.1044,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/18/2025 2:33:56 PM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-18T00:00:00,2025-04-18T13:33:55.84,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-18T07:33:55.84,2025-04-18T07:34:03.827,16,,Early Morning,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.002218611111111111,RPA_Project_MISSING,RPA_MISSING,0,,,,5,Friday,202401,2024-01-02T00:00:00,202516,2025-04-18T13:34:03.827,0.13311666666666666,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/18/2025 1:33:55 PM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-18T00:00:00,2025-04-18T12:33:55.63,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-18T06:33:55.63,2025-04-18T06:34:02.213,16,,Early Morning,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0018286111111111111,RPA_Project_MISSING,RPA_MISSING,0,,,,5,Friday,202401,2024-01-02T00:00:00,202516,2025-04-18T12:34:02.213,0.10971666666666667,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/18/2025 12:33:55 PM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-18T00:00:00,2025-04-18T11:33:56.46,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-18T05:33:56.46,2025-04-18T05:34:03.917,16,,Early Morning,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0020713888888888887,RPA_Project_MISSING,RPA_MISSING,0,,,,5,Friday,202401,2024-01-02T00:00:00,202516,2025-04-18T11:34:03.917,0.12428333333333333,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/18/2025 11:33:56 AM_RevLogSummaryRefresh
RevLogSummaryRefresh,,2025-04-18T00:00:00,2025-04-18T10:33:55.957,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-18T04:33:55.957,2025-04-18T04:34:01.847,16,,Early Morning,2025-16,202516,,1/22/2025 8:26:45 AM,,Investigate,0.0016361111111111112,RPA_Project_MISSING,RPA_MISSING,0,,,,5,Friday,202401,2024-01-02T00:00:00,202516,2025-04-18T10:34:01.847,0.09816666666666667,,,,,,Recurrence,2025-16,b085043a-7647-44ea-a98a-1d55055f169b,2025-01-22T08:33:29,Started,powerautomate04,Succeeded,Recurrence,4/18/2025 10:33:55 AM_RevLogSummaryRefresh
Orch_PricingAlerts_Canada_PS_SQL_V1,,2025-04-14T00:00:00,2025-04-14T17:25:36.213,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-14T11:25:36.213,2025-04-14T11:27:01.583,16,,Business Hours,2025-16,202516,,5/3/2024 11:39:49 AM,,Investigate,0.02371388888888889,RPA_Project_MISSING,RPA_MISSING,0,,,,1,Monday,202401,2024-01-02T00:00:00,202516,2025-04-14T17:27:01.583,1.4228333333333334,,,,,,Recurrence,2025-16,953c04cd-1c28-df8e-fdc4-40ae16e71bc6,2024-05-20T15:13:58,Started,powerautomate04,Succeeded,Recurrence,4/14/2025 5:25:36 PM_Orch_PricingAlerts_Canada_PS_SQL_V1
Orch_PricingAlerts_Canada_PS_SQL_V1,,2025-04-14T00:00:00,2025-04-14T09:25:36.587,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-14T03:25:36.587,2025-04-14T03:26:29.273,16,,Night,2025-16,202516,,5/3/2024 11:39:49 AM,,Investigate,0.014635,RPA_Project_MISSING,RPA_MISSING,0,,,,1,Monday,202401,2024-01-02T00:00:00,202516,2025-04-14T09:26:29.273,0.8781,,,,,,Recurrence,2025-16,953c04cd-1c28-df8e-fdc4-40ae16e71bc6,2024-05-20T15:13:58,Started,powerautomate04,Succeeded,Recurrence,4/14/2025 9:25:36 AM_Orch_PricingAlerts_Canada_PS_SQL_V1
Orch_PricingAlerts_Canada_PS_SQL_V1,,2025-04-13T00:00:00,2025-04-13T17:25:36.127,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-13T11:25:36.127,2025-04-13T11:26:59.92,16,,Business Hours,2025-16,202516,,5/3/2024 11:39:49 AM,,Investigate,0.023275833333333332,RPA_Project_MISSING,RPA_MISSING,0,,,,0,Sunday,202401,2024-01-02T00:00:00,202516,2025-04-13T17:26:59.92,1.39655,,,,,,Recurrence,2025-16,953c04cd-1c28-df8e-fdc4-40ae16e71bc6,2024-05-20T15:13:58,Started,powerautomate04,Succeeded,Recurrence,4/13/2025 5:25:36 PM_Orch_PricingAlerts_Canada_PS_SQL_V1
Orch_PricingAlerts_Canada_PS_SQL_V1,,2025-04-16T00:00:00,2025-04-16T17:25:36.323,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-16T11:25:36.323,2025-04-16T11:26:56.22,16,,Business Hours,2025-16,202516,,5/3/2024 11:39:49 AM,,Investigate,0.022193611111111112,RPA_Project_MISSING,RPA_MISSING,0,,,,3,Wednesday,202401,2024-01-02T00:00:00,202516,2025-04-16T17:26:56.22,1.3316166666666667,,,,,,Recurrence,2025-16,953c04cd-1c28-df8e-fdc4-40ae16e71bc6,2025-04-15T12:13:23,Started,powerautomate04,Succeeded,Recurrence,4/16/2025 5:25:36 PM_Orch_PricingAlerts_Canada_PS_SQL_V1
Orch_PricingAlerts_Canada_PS_SQL_V1,,2025-04-16T00:00:00,2025-04-16T09:25:35.877,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-16T03:25:35.877,2025-04-16T03:26:37.56,16,,Night,2025-16,202516,,5/3/2024 11:39:49 AM,,Investigate,0.01713416666666667,RPA_Project_MISSING,RPA_MISSING,0,,,,3,Wednesday,202401,2024-01-02T00:00:00,202516,2025-04-16T09:26:37.56,1.0280500000000001,,,,,,Recurrence,2025-16,953c04cd-1c28-df8e-fdc4-40ae16e71bc6,2025-04-15T12:13:23,Started,powerautomate04,Succeeded,Recurrence,4/16/2025 9:25:35 AM_Orch_PricingAlerts_Canada_PS_SQL_V1
Orch_PricingAlerts_Canada_PS_SQL_V1,,2025-04-14T00:00:00,2025-04-14T17:25:36.213,,,1,Cloud,Cloud,Cloud,2025,,4,,1,,,,2025-04-14T11:25:36.213,2025-04-14T11:27:01.583,16,,Business Hours,2025-16,202516,,5/3/2024 11:39:49 AM,,Investigate,0.02371388888888889,RPA_Project_MISSING,RPA_MISSING,0,,,,1,Monday,202401,2024-01-02T00:00:00,202516,2025-04-14T17:27:01.583,1.4228333333333334,,,,,,Recurrence,2025-16,953c04cd-1c28-df8e-fdc4-40ae16e71bc6,2025-04-15T12:13:23,Started,powerautomate04,Succeeded,Recurrence,4/14/2025 5:25:36 PM_Orch_PricingAlerts_Canada_PS_SQL_V1
