SQL_SP_UOW_ALL[FlowName],SQL_SP_UOW_ALL[DateTimeStarted],SQL_SP_UOW_ALL[DateTimeCompleted],SQL_SP_UOW_ALL[Successful],SQL_SP_UOW_ALL[Failed],SQL_SP_UOW_ALL[WasSuccessful],SQL_SP_UOW_ALL[FinalSuccessful],SQL_SP_UOW_ALL[FlowType],SQL_SP_UOW_ALL[UOW_Type],SQL_SP_UOW_ALL[createdbyyominame],SQL_SP_UOW_ALL[statecodename],SQL_SP_UOW_ALL[statuscode],SQL_SP_UOW_ALL[startedon],SQL_SP_UOW_ALL[machinegroupid],SQL_SP_UOW_ALL[machineid],SQL_SP_UOW_ALL[machineidname],SQL_SP_UOW_ALL[machinegroupidname],SQL_SP_UOW_ALL[BOT_Name],SQL_SP_UOW_ALL[DateTimeStarted_DATE_Only],SQL_SP_UOW_ALL[Year],SQL_SP_UOW_ALL[Month],SQL_SP_UOW_ALL[WeekOfYear],SQL_SP_UOW_ALL[YearWeek],[SumSuccessful],[SumFailed],[SumWasSuccessful],[SumFinalSuccessful],[SumYear],[SumMonth],[SumWeekOfYear],[SumYearWeek],[Total_Successful_UOW]
RevLog Submissions,2025-04-14T11:08:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T11:08:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T11:11:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,5,0,5,5,10125,20,80,1012580,5
RevLog Submissions,2025-04-14T11:11:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,5,0,5,5,10125,20,80,1012580,5
RevLog Submissions,2025-04-14T11:11:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,5,0,5,5,10125,20,80,1012580,5
RevLog Submissions,2025-04-14T11:11:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,5,0,5,5,10125,20,80,1012580,5
RevLog Submissions,2025-04-14T11:11:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,5,0,5,5,10125,20,80,1012580,5
RevLog Submissions,2025-04-14T11:14:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T11:14:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T11:17:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-14T11:20:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T11:20:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T11:20:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T11:20:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T11:23:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-14T11:26:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T11:26:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T11:26:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T11:26:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T11:29:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T11:29:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T11:32:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T11:32:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T11:35:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T11:35:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T11:38:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T11:38:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T11:38:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T11:41:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T11:41:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T11:41:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T11:44:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T11:44:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T11:44:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T11:44:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T11:47:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,6,0,6,6,12150,24,96,1215096,6
RevLog Submissions,2025-04-14T11:47:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,6,0,6,6,12150,24,96,1215096,6
RevLog Submissions,2025-04-14T11:47:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,6,0,6,6,12150,24,96,1215096,6
RevLog Submissions,2025-04-14T11:47:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,6,0,6,6,12150,24,96,1215096,6
RevLog Submissions,2025-04-14T11:47:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,6,0,6,6,12150,24,96,1215096,6
RevLog Submissions,2025-04-14T11:47:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,6,0,6,6,12150,24,96,1215096,6
RevLog Submissions,2025-04-14T11:50:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T11:50:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T11:53:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T11:53:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T11:53:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T11:53:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T11:56:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T11:56:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T11:56:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T12:02:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T12:02:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T12:02:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T12:02:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T12:05:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T12:05:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T12:08:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T12:08:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T12:08:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T12:11:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-14T12:14:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-14T12:17:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T12:17:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T12:20:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T12:20:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T12:20:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T12:20:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T12:23:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T12:23:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T12:26:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T12:26:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T12:26:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T12:29:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T12:29:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T12:32:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T12:32:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T12:32:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T12:35:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-14T12:38:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T12:38:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T12:38:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T12:41:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-14T12:47:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T12:47:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T12:51:00,,0,0,0,0,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,0,0,0,0,2025,4,16,202516,0
RevLog Submissions,2025-04-14T12:54:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T12:54:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T13:00:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-14T13:03:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-14T13:06:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-14T13:12:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-14T13:15:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T13:15:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T13:18:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T13:18:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T13:21:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-14T13:24:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T13:24:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T13:24:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T13:27:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T13:27:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T13:27:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T13:27:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
RevLog Submissions,2025-04-14T13:30:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T13:30:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T13:36:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-14T13:36:00,,0,0,0,0,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,0,0,0,0,2025,4,16,202516,0
RevLog Submissions,2025-04-14T13:39:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T13:39:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T13:42:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,5,0,5,5,10125,20,80,1012580,5
RevLog Submissions,2025-04-14T13:42:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,5,0,5,5,10125,20,80,1012580,5
RevLog Submissions,2025-04-14T13:42:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,5,0,5,5,10125,20,80,1012580,5
RevLog Submissions,2025-04-14T13:42:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,5,0,5,5,10125,20,80,1012580,5
RevLog Submissions,2025-04-14T13:42:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,5,0,5,5,10125,20,80,1012580,5
RevLog Submissions,2025-04-14T13:45:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T13:45:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T13:48:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T13:48:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T13:51:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-14T13:54:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-14T13:57:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T13:57:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T13:57:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T14:00:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-14T14:03:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-14T14:06:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-14T14:09:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-14T14:12:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T14:12:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T14:15:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T14:15:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,2,0,2,2,4050,8,32,405032,2
RevLog Submissions,2025-04-14T14:18:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T14:18:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T14:18:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-14T14:24:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-14T14:45:00,,0,0,0,0,UOW,UOW_Other,,,,,,,,,,2025-04-14T00:00:00,2025,4,16,202516,0,0,0,0,2025,4,16,202516,0
RevLog Submissions,2025-04-15T06:12:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-15T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-15T06:15:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-15T00:00:00,2025,4,16,202516,1,0,1,1,2025,4,16,202516,1
RevLog Submissions,2025-04-15T06:18:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-15T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-15T06:18:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-15T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-15T06:18:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-15T00:00:00,2025,4,16,202516,3,0,3,3,6075,12,48,607548,3
RevLog Submissions,2025-04-15T06:21:00,,1,0,1,1,UOW,UOW_Other,,,,,,,,,,2025-04-15T00:00:00,2025,4,16,202516,4,0,4,4,8100,16,64,810064,4
