Machine Availability Timeline[Created On],Machine Availability Timeline[Created By],Machine Availability Timeline[statuscodename],Machine Availability Timeline[ErrorCode],Machine Availability Timeline[ErrorMessage],Machine Availability Timeline[Regarding],Machine Availability Timeline[Flow Machine Group],Machine Availability Timeline[Run mode],Machine Availability Timeline[Day Name],Machine Availability Timeline[Start],Machine Availability Timeline[End],Machine Availability Timeline[Date],Machine Availability Timeline[Runtime duration (mins)],Machine Availability Timeline[Day of Week],Machine Availability Timeline[Year],Machine Availability Timeline[Hour of Day],Machine Availability Timeline[Start UTC],Machine Availability Timeline[End UTC],Machine Availability Timeline[Context],Machine Availability Timeline[parentWorkflowId],Machine Availability Timeline[Cloud Flow URL],Machine Availability Timeline[Value],Machine Availability Timeline[Time Slot],Machine Availability Timeline[desktop_taskstatus],Machine Availability Timeline[YearWeek],Machine Availability Timeline[Week of Year],[SumRuntime_duration__mins_],[SumDay_of_Week],[SumYear],[SumHour_of_Day],[SumValue],[SumYearWeek],[SumWeek_of_Year],[Tasks_Occupied]
2025-04-13T03:22:11,powerautomate03 serviceaccount,Succeeded,,,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Sunday,2025-04-13T03:22:21,2025-04-13T03:26:10,2025-04-13T00:00:00,3.816666666666667,0,2025,22,2025-04-12T22:22:21,2025-04-12T22:26:10,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584570923652617404182841756CU150"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,22,22,Succeeded,202516,16,3.816666666666667,0,2025,22,22,202516,16,1
2025-04-13T03:40:04,Mohammad Asim,Succeeded,,,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Sunday,2025-04-13T03:40:15,2025-04-13T03:40:55,2025-04-13T00:00:00,0.6666666666666666,0,2025,22,2025-04-12T22:40:15,2025-04-12T22:40:55,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584570912857093724465656899CU128"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,22,22,Succeeded,202516,16,0.6666666666666666,0,2025,22,22,202516,16,1
2025-04-13T03:40:04,Mohammad Asim,Succeeded,,,BullsEye-Prime-C2D-Run by Queue,SVC10,Unattended,Sunday,2025-04-13T03:40:14,2025-04-13T03:40:59,2025-04-13T00:00:00,0.75,0,2025,22,2025-04-12T22:40:14,2025-04-12T22:40:59,"{""hostName"":""IT-POWERAUTO-10"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584570912857093724465656899CU128"",""attendedMode"":""Unattended"",""agentVersion"":""2.50.125.24304"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,22,22,Succeeded,202516,16,0.75,0,2025,22,22,202516,16,1
2025-04-13T04:22:10,powerautomate03 serviceaccount,Succeeded,,,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Sunday,2025-04-13T04:22:29,2025-04-13T04:26:39,2025-04-13T00:00:00,4.166666666666667,0,2025,23,2025-04-12T23:22:29,2025-04-12T23:26:39,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584570887649727762207852500CU93"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,23,23,Succeeded,202516,16,4.166666666666667,0,2025,23,23,202516,16,1
2025-04-13T04:40:06,Mohammad Asim,Succeeded,,,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Sunday,2025-04-13T04:40:21,2025-04-13T04:41:01,2025-04-13T00:00:00,0.6666666666666666,0,2025,23,2025-04-12T23:40:21,2025-04-12T23:41:01,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584570876854738784134684593CU33"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,23,23,Succeeded,202516,16,0.6666666666666666,0,2025,23,23,202516,16,1
2025-04-13T04:40:06,Mohammad Asim,Succeeded,,,BullsEye-Prime-C2D-Run by Queue,SVC10,Unattended,Sunday,2025-04-13T04:40:20,2025-04-13T04:41:02,2025-04-13T00:00:00,0.7000000000000001,0,2025,23,2025-04-12T23:40:20,2025-04-12T23:41:02,"{""hostName"":""IT-POWERAUTO-10"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584570876854738784134684593CU33"",""attendedMode"":""Unattended"",""agentVersion"":""2.50.125.24304"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,23,23,Succeeded,202516,16,0.7000000000000001,0,2025,23,23,202516,16,1
2025-04-13T05:22:10,powerautomate03 serviceaccount,Succeeded,,,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Sunday,2025-04-13T05:22:23,2025-04-13T05:26:42,2025-04-13T00:00:00,4.316666666666666,0,2025,0,2025-04-13T00:22:23,2025-04-13T00:26:42,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584570851656241068235479073CU146"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,0,0,Succeeded,202516,16,4.316666666666666,0,2025,0,0,202516,16,1
2025-04-13T05:40:06,Mohammad Asim,Succeeded,,,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Sunday,2025-04-13T05:40:18,2025-04-13T05:41:01,2025-04-13T00:00:00,0.7166666666666667,0,2025,0,2025-04-13T00:40:18,2025-04-13T00:41:01,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584570840851270854727310408CU34"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,0,0,Succeeded,202516,16,0.7166666666666667,0,2025,0,0,202516,16,1
2025-04-13T05:40:06,Mohammad Asim,Succeeded,,,BullsEye-Prime-C2D-Run by Queue,SVC10,Unattended,Sunday,2025-04-13T05:40:18,2025-04-13T05:41:00,2025-04-13T00:00:00,0.7000000000000001,0,2025,0,2025-04-13T00:40:18,2025-04-13T00:41:00,"{""hostName"":""IT-POWERAUTO-10"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584570840851270854727310408CU34"",""attendedMode"":""Unattended"",""agentVersion"":""2.50.125.24304"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,0,0,Succeeded,202516,16,0.7000000000000001,0,2025,0,0,202516,16,1
2025-04-13T06:22:12,powerautomate03 serviceaccount,Succeeded,,,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Sunday,2025-04-13T06:22:25,2025-04-13T06:26:43,2025-04-13T00:00:00,4.3,0,2025,1,2025-04-13T01:22:25,2025-04-13T01:26:43,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584570815653962097574754519CU60"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,1,1,Succeeded,202516,16,4.3,0,2025,1,1,202516,16,1
2025-04-13T06:40:04,Mohammad Asim,Succeeded,,,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Sunday,2025-04-13T06:40:17,2025-04-13T06:40:56,2025-04-13T00:00:00,0.65,0,2025,1,2025-04-13T01:40:17,2025-04-13T01:40:56,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584570804849425616960938546CU15"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,1,1,Succeeded,202516,16,0.65,0,2025,1,1,202516,16,1
2025-04-13T06:40:04,Mohammad Asim,Succeeded,,,BullsEye-Prime-C2D-Run by Queue,SVC10,Unattended,Sunday,2025-04-13T06:40:17,2025-04-13T06:41:00,2025-04-13T00:00:00,0.7166666666666667,0,2025,1,2025-04-13T01:40:17,2025-04-13T01:41:00,"{""hostName"":""IT-POWERAUTO-10"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584570804849425616960938546CU15"",""attendedMode"":""Unattended"",""agentVersion"":""2.50.125.24304"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,1,1,Succeeded,202516,16,0.7166666666666667,0,2025,1,1,202516,16,1
2025-04-13T07:00:01,Mohammad Asim,Succeeded,,,Insert SQL - Amazon_C2D_Top100,SVC09,Unattended,Sunday,2025-04-13T07:00:19,2025-04-13T07:01:44,2025-04-13T00:00:00,1.4166666666666667,0,2025,2,2025-04-13T02:00:19,2025-04-13T02:01:44,"{""hostName"":""IT-POWERAUTO-09"",""parentWorkflowId"":""545ce983-62d0-4bcc-be6a-b86b1fbbfb09"",""parentWorkflowRunId"":""08584570792855577108120683433CU69"",""attendedMode"":""Unattended"",""agentVersion"":""2.55.158.25087"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",545ce983-62d0-4bcc-be6a-b86b1fbbfb09,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/545ce983-62d0-4bcc-be6a-b86b1fbbfb09,2,2,Succeeded,202516,16,1.4166666666666667,0,2025,2,2,202516,16,1
2025-04-13T07:22:11,powerautomate03 serviceaccount,Succeeded,,,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Sunday,2025-04-13T07:22:20,2025-04-13T07:26:59,2025-04-13T00:00:00,4.65,0,2025,2,2025-04-13T02:22:20,2025-04-13T02:26:59,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584570779650157142705735025CU88"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,2,2,Succeeded,202516,16,4.65,0,2025,2,2,202516,16,1
2025-04-13T07:29:14,Mohammad Asim,Succeeded,UIFlowParentFlowFailed,Failure due to parent flow completion in status: Succeeded. This can be caused by throttling on the desktop flow connection. Check your connection usage and consider splitting your flow executions into multiple connections.,C2D-Prime-Top100ASIN-Run by Queue,SVC01,Unattended,Sunday,2025-04-13T07:29:23,2025-04-13T07:29:51,2025-04-13T00:00:00,0.4666666666666667,0,2025,2,2025-04-13T02:29:23,2025-04-13T02:29:51,"{""hostName"":""IT-powerauto-01"",""parentWorkflowId"":""868bb74c-8764-4ba4-b5f6-aee56889fcd4"",""parentWorkflowRunId"":""08584570786851220592183166111CU76"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",868bb74c-8764-4ba4-b5f6-aee56889fcd4,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/868bb74c-8764-4ba4-b5f6-aee56889fcd4,2,2,Succeeded,202516,16,0.4666666666666667,0,2025,2,2,202516,16,1
2025-04-13T07:29:14,Mohammad Asim,Succeeded,UIFlowParentFlowFailed,Failure due to parent flow completion in status: Succeeded. This can be caused by throttling on the desktop flow connection. Check your connection usage and consider splitting your flow executions into multiple connections.,C2D-Prime-Top100ASIN-Run by Queue,SVC09,Unattended,Sunday,2025-04-13T07:29:24,2025-04-13T07:29:50,2025-04-13T00:00:00,0.43333333333333335,0,2025,2,2025-04-13T02:29:24,2025-04-13T02:29:50,"{""hostName"":""IT-POWERAUTO-09"",""parentWorkflowId"":""868bb74c-8764-4ba4-b5f6-aee56889fcd4"",""parentWorkflowRunId"":""08584570786851220592183166111CU76"",""attendedMode"":""Unattended"",""agentVersion"":""2.55.158.25087"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",868bb74c-8764-4ba4-b5f6-aee56889fcd4,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/868bb74c-8764-4ba4-b5f6-aee56889fcd4,2,2,Succeeded,202516,16,0.43333333333333335,0,2025,2,2,202516,16,1
2025-04-13T07:29:16,Mohammad Asim,Succeeded,UIFlowParentFlowFailed,Failure due to parent flow completion in status: Succeeded. This can be caused by throttling on the desktop flow connection. Check your connection usage and consider splitting your flow executions into multiple connections.,C2D-Prime-Top100ASIN-Run by Queue,SVC10,Unattended,Sunday,2025-04-13T07:29:23,2025-04-13T07:29:50,2025-04-13T00:00:00,0.45,0,2025,2,2025-04-13T02:29:23,2025-04-13T02:29:50,"{""hostName"":""IT-POWERAUTO-10"",""parentWorkflowId"":""868bb74c-8764-4ba4-b5f6-aee56889fcd4"",""parentWorkflowRunId"":""08584570786851220592183166111CU76"",""attendedMode"":""Unattended"",""agentVersion"":""2.50.125.24304"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",868bb74c-8764-4ba4-b5f6-aee56889fcd4,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/868bb74c-8764-4ba4-b5f6-aee56889fcd4,2,2,Succeeded,202516,16,0.45,0,2025,2,2,202516,16,1
2025-04-13T07:29:16,Mohammad Asim,Succeeded,UIFlowParentFlowFailed,Failure due to parent flow completion in status: Succeeded. This can be caused by throttling on the desktop flow connection. Check your connection usage and consider splitting your flow executions into multiple connections.,C2D-Prime-Top100ASIN-Run by Queue,SVC11,Unattended,Sunday,2025-04-13T07:29:25,2025-04-13T07:29:52,2025-04-13T00:00:00,0.45,0,2025,2,2025-04-13T02:29:25,2025-04-13T02:29:52,"{""hostName"":""IT-POWERAUTO-11"",""parentWorkflowId"":""868bb74c-8764-4ba4-b5f6-aee56889fcd4"",""parentWorkflowRunId"":""08584570786851220592183166111CU76"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",868bb74c-8764-4ba4-b5f6-aee56889fcd4,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/868bb74c-8764-4ba4-b5f6-aee56889fcd4,2,2,Succeeded,202516,16,0.45,0,2025,2,2,202516,16,1
2025-04-13T07:29:16,Mohammad Asim,Succeeded,UIFlowParentFlowFailed,Failure due to parent flow completion in status: Succeeded. This can be caused by throttling on the desktop flow connection. Check your connection usage and consider splitting your flow executions into multiple connections.,C2D-Prime-Top100ASIN-Run by Queue,SVC12,Unattended,Sunday,2025-04-13T07:29:23,2025-04-13T07:29:51,2025-04-13T00:00:00,0.4666666666666667,0,2025,2,2025-04-13T02:29:23,2025-04-13T02:29:51,"{""hostName"":""IT-POWERAUTO-12"",""parentWorkflowId"":""868bb74c-8764-4ba4-b5f6-aee56889fcd4"",""parentWorkflowRunId"":""08584570786851220592183166111CU76"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",868bb74c-8764-4ba4-b5f6-aee56889fcd4,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/868bb74c-8764-4ba4-b5f6-aee56889fcd4,2,2,Succeeded,202516,16,0.4666666666666667,0,2025,2,2,202516,16,1
2025-04-13T07:40:04,Mohammad Asim,Succeeded,,,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Sunday,2025-04-13T07:40:14,2025-04-13T07:40:56,2025-04-13T00:00:00,0.7000000000000001,0,2025,2,2025-04-13T02:40:14,2025-04-13T02:40:56,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584570768857582716358065011CU06"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,2,2,Succeeded,202516,16,0.7000000000000001,0,2025,2,2,202516,16,1
2025-04-13T07:40:05,Mohammad Asim,Succeeded,,,BullsEye-Prime-C2D-Run by Queue,SVC10,Unattended,Sunday,2025-04-13T07:40:15,2025-04-13T07:40:55,2025-04-13T00:00:00,0.6666666666666666,0,2025,2,2025-04-13T02:40:15,2025-04-13T02:40:55,"{""hostName"":""IT-POWERAUTO-10"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584570768857582716358065011CU06"",""attendedMode"":""Unattended"",""agentVersion"":""2.50.125.24304"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,2,2,Succeeded,202516,16,0.6666666666666666,0,2025,2,2,202516,16,1
2025-04-13T08:10:06,Mohammad Asim,Succeeded,UIFlowParentFlowFailed,Failure due to parent flow completion in status: Succeeded. This can be caused by throttling on the desktop flow connection. Check your connection usage and consider splitting your flow executions into multiple connections.,C2D-Prime-Top100ASIN-Run by Queue,SVC01,Unattended,Sunday,2025-04-13T08:10:18,2025-04-13T08:10:56,2025-04-13T00:00:00,0.6333333333333333,0,2025,3,2025-04-13T03:10:18,2025-04-13T03:10:56,"{""hostName"":""IT-powerauto-01"",""parentWorkflowId"":""868bb74c-8764-4ba4-b5f6-aee56889fcd4"",""parentWorkflowRunId"":""08584570750857461489707680521CU76"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",868bb74c-8764-4ba4-b5f6-aee56889fcd4,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/868bb74c-8764-4ba4-b5f6-aee56889fcd4,3,3,Succeeded,202516,16,0.6333333333333333,0,2025,3,3,202516,16,1
2025-04-13T08:10:06,Mohammad Asim,Succeeded,UIFlowParentFlowFailed,Failure due to parent flow completion in status: Succeeded. This can be caused by throttling on the desktop flow connection. Check your connection usage and consider splitting your flow executions into multiple connections.,C2D-Prime-Top100ASIN-Run by Queue,SVC09,Unattended,Sunday,2025-04-13T08:10:18,2025-04-13T08:10:46,2025-04-13T00:00:00,0.4666666666666667,0,2025,3,2025-04-13T03:10:18,2025-04-13T03:10:46,"{""hostName"":""IT-POWERAUTO-09"",""parentWorkflowId"":""868bb74c-8764-4ba4-b5f6-aee56889fcd4"",""parentWorkflowRunId"":""08584570750857461489707680521CU76"",""attendedMode"":""Unattended"",""agentVersion"":""2.55.158.25087"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",868bb74c-8764-4ba4-b5f6-aee56889fcd4,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/868bb74c-8764-4ba4-b5f6-aee56889fcd4,3,3,Succeeded,202516,16,0.4666666666666667,0,2025,3,3,202516,16,1
