Created On,Created By,statuscodename,ErrorCode,ErrorMessage,Regarding,Flow Machine Group,Run mode,Day Name,Day of Week,Start,End,Date,Start UTC,End UTC,Context,parentWorkflowId,Cloud Flow URL,desktop_taskstatus,SumRuntime_duration__mins_,SumDay_of_Week,SumYear,SumHour_of_Day,SumYearWeek,SumWeek_of_Year,Machine_Utilization__,Idle_Percentage__,TotalRuntimeHours,Desktop_Flow_Total_Runs,Desktop_Runs_Total_Hours,BOT_Utilization_Percentage,Machine_Utilization_Weekly__,Idle_Utilization_Weekly__,Desktop_Failed_Runs,Desktop_Flow_Success_Rate_Goal,Desktop_Successful_Runs,Desktop_Run_Percent_Success,Year,Week,YearWeek
2025-04-16 19:01:48,Mohammad Asim,Succeeded,Unknown,Unknown,Scrape Data - Amazon Promotion Price,SVC01,Unattended,Wednesday,3,2025-04-16 19:01:55,2025-04-16 19:15:02,2025-04-16,2025-04-16 14:01:55,2025-04-16 14:15:02,"{""hostName"":""IT-powerauto-01"",""parentWorkflowId"":""b8b881fb-359f-4acb-aeb5-514cf68ecf83"",""parentWorkflowRunId"":""08584567768847386365670412808CU124"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",b8b881fb-359f-4acb-aeb5-514cf68ecf83,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/b8b881fb-359f-4acb-aeb5-514cf68ecf83,Succeeded,13.116666666666667,3,2025,14,202516,16,0.0091087962962962,0.9908912037037036,0.2186111111111111,1,0.2186111111111111,0.0001858938019652,0.0001871670471841,0.999812832952816,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-16 19:01:48,Mohammad Asim,Succeeded,Unknown,Unknown,Scrape Data - Amazon Promotion Price,SVC11,Unattended,Wednesday,3,2025-04-16 19:01:56,2025-04-16 19:15:27,2025-04-16,2025-04-16 14:01:56,2025-04-16 14:15:27,"{""hostName"":""IT-POWERAUTO-11"",""parentWorkflowId"":""b8b881fb-359f-4acb-aeb5-514cf68ecf83"",""parentWorkflowRunId"":""08584567768847386365670412808CU124"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",b8b881fb-359f-4acb-aeb5-514cf68ecf83,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/b8b881fb-359f-4acb-aeb5-514cf68ecf83,Succeeded,13.516666666666667,3,2025,14,202516,16,0.009386574074074,0.990613425925926,0.2252777777777778,1,0.2252777777777778,0.0001915627362055,0.0001928748097412,0.9998071251902588,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-16 19:22:10,powerautomate03 serviceaccount,Succeeded,Unknown,Unknown,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Wednesday,3,2025-04-16 19:22:23,2025-04-16 19:26:36,2025-04-16,2025-04-16 14:22:23,2025-04-16 14:26:36,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584567755650886017370177971CU95"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,4.216666666666667,3,2025,14,202516,16,0.0029282407407407,0.9970717592592592,0.0702777777777777,1,0.0702777777777777,5.9760015117157984e-05,6.016933028919331e-05,0.9999398306697108,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-16 19:40:05,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Wednesday,3,2025-04-16 19:40:19,2025-04-16 19:41:01,2025-04-16,2025-04-16 14:40:19,2025-04-16 14:41:01,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584567744847955824500075069CU34"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.7000000000000001,3,2025,14,202516,16,0.0004861111111111,0.9995138888888888,0.0116666666666666,1,0.0116666666666666,9.92063492063492e-06,9.988584474885845e-06,0.9999900114155252,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-16 20:22:09,powerautomate03 serviceaccount,Succeeded,Unknown,Unknown,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Wednesday,3,2025-04-16 20:22:27,2025-04-16 20:26:34,2025-04-16,2025-04-16 15:22:27,2025-04-16 15:26:34,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584567719658223854659505420CU62"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,4.116666666666667,3,2025,15,202516,16,0.0028587962962962,0.9971412037037036,0.0686111111111111,1,0.0686111111111111,5.834278155706728e-05,5.874238964992391e-05,0.99994125761035,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-16 20:40:04,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Wednesday,3,2025-04-16 20:40:17,2025-04-16 20:41:00,2025-04-16,2025-04-16 15:40:17,2025-04-16 15:41:00,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584567708853875217376650079CU133"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.7166666666666667,3,2025,15,202516,16,0.0004976851851851,0.9995023148148148,0.0119444444444444,1,0.0119444444444444,1.0156840513983372e-05,1.022640791476408e-05,0.9999897735920852,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-16 20:40:05,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Prime-C2D-Run by Queue,SVC10,Unattended,Wednesday,3,2025-04-16 20:40:17,2025-04-16 20:41:08,2025-04-16,2025-04-16 15:40:17,2025-04-16 15:41:08,"{""hostName"":""IT-POWERAUTO-10"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584567708853875217376650079CU133"",""attendedMode"":""Unattended"",""agentVersion"":""2.50.125.24304"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.85,3,2025,15,202516,16,0.0005902777777777,0.9994097222222222,0.0141666666666666,1,0.0141666666666666,1.2046485260770976e-05,1.2128995433789951e-05,0.9999878710045662,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-16 21:22:10,powerautomate03 serviceaccount,Succeeded,Unknown,Unknown,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Wednesday,3,2025-04-16 21:22:24,2025-04-16 21:27:48,2025-04-16,2025-04-16 16:22:24,2025-04-16 16:27:48,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584567683655162927075384641CU67"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,5.4,3,2025,16,202516,16,0.00375,0.99625,0.09,1,0.09,7.653061224489797e-05,7.705479452054796e-05,0.9999229452054794,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-16 21:40:05,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Wednesday,3,2025-04-16 21:40:17,2025-04-16 21:40:57,2025-04-16,2025-04-16 16:40:17,2025-04-16 16:40:57,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584567672849135021147137101CU129"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.6666666666666666,3,2025,16,202516,16,0.0004629629629629,0.999537037037037,0.0111111111111111,1,0.0111111111111111,9.448223733938018e-06,9.512937595129377e-06,0.9999904870624048,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-16 21:40:06,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Prime-C2D-Run by Queue,SVC10,Unattended,Wednesday,3,2025-04-16 21:40:17,2025-04-16 21:40:58,2025-04-16,2025-04-16 16:40:17,2025-04-16 16:40:58,"{""hostName"":""IT-POWERAUTO-10"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584567672849135021147137101CU129"",""attendedMode"":""Unattended"",""agentVersion"":""2.50.125.24304"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.6833333333333333,3,2025,16,202516,16,0.000474537037037,0.999525462962963,0.0113888888888888,1,0.0113888888888888,9.684429327286473e-06,9.75076103500761e-06,0.999990249238965,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-16 22:22:10,powerautomate03 serviceaccount,Succeeded,Unknown,Unknown,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Wednesday,3,2025-04-16 22:22:26,2025-04-16 22:26:25,2025-04-16,2025-04-16 17:22:26,2025-04-16 17:26:25,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584567647653029818946192617CU93"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,3.983333333333333,3,2025,17,202516,16,0.0027662037037037,0.9972337962962964,0.0663888888888888,1,0.0663888888888888,5.645313681027967e-05,5.683980213089802e-05,0.9999431601978692,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-16 22:40:07,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Wednesday,3,2025-04-16 22:40:28,2025-04-16 22:41:09,2025-04-16,2025-04-16 17:40:28,2025-04-16 17:41:09,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584567636856767409814071872CU38"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.6833333333333333,3,2025,17,202516,16,0.000474537037037,0.999525462962963,0.0113888888888888,1,0.0113888888888888,9.684429327286473e-06,9.75076103500761e-06,0.999990249238965,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-16 22:40:08,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Prime-C2D-Run by Queue,SVC10,Unattended,Wednesday,3,2025-04-16 22:40:24,2025-04-16 22:41:07,2025-04-16,2025-04-16 17:40:24,2025-04-16 17:41:07,"{""hostName"":""IT-POWERAUTO-10"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584567636856767409814071872CU38"",""attendedMode"":""Unattended"",""agentVersion"":""2.50.125.24304"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.7166666666666667,3,2025,17,202516,16,0.0004976851851851,0.9995023148148148,0.0119444444444444,1,0.0119444444444444,1.0156840513983372e-05,1.022640791476408e-05,0.9999897735920852,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-16 23:01:17,Mohammad Asim,Succeeded,Unknown,Unknown,SFTP Century PO Order,SVC03,Unattended,Wednesday,3,2025-04-16 23:01:32,2025-04-16 23:02:12,2025-04-16,2025-04-16 18:01:32,2025-04-16 18:02:12,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e7d47038-5b50-46bf-ae63-85f6189cf4a3"",""parentWorkflowRunId"":""08584567624254594594712090663CU94"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e7d47038-5b50-46bf-ae63-85f6189cf4a3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e7d47038-5b50-46bf-ae63-85f6189cf4a3,Succeeded,0.6666666666666666,3,2025,18,202516,16,0.0004629629629629,0.999537037037037,0.0111111111111111,1,0.0111111111111111,9.448223733938018e-06,9.512937595129377e-06,0.9999904870624048,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-16 23:22:08,powerautomate03 serviceaccount,Succeeded,Unknown,Unknown,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Wednesday,3,2025-04-16 23:22:22,2025-04-16 23:26:20,2025-04-16,2025-04-16 18:22:22,2025-04-16 18:26:20,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584567611647543953378607194CU149"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,3.966666666666667,3,2025,18,202516,16,0.0027546296296296,0.9972453703703704,0.0661111111111111,1,0.0661111111111111,5.6216931216931215e-05,5.660197869101978e-05,0.9999433980213088,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-16 23:40:04,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Wednesday,3,2025-04-16 23:40:20,2025-04-16 23:40:59,2025-04-16,2025-04-16 18:40:20,2025-04-16 18:40:59,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584567600853999188594316673CU133"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.65,3,2025,18,202516,16,0.0004513888888888,0.9995486111111112,0.0108333333333333,1,0.0108333333333333,9.21201814058957e-06,9.27511415525114e-06,0.9999907248858448,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-16 23:40:05,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Prime-C2D-Run by Queue,SVC10,Unattended,Wednesday,3,2025-04-16 23:40:19,2025-04-16 23:41:00,2025-04-16,2025-04-16 18:40:19,2025-04-16 18:41:00,"{""hostName"":""IT-POWERAUTO-10"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584567600853999188594316673CU133"",""attendedMode"":""Unattended"",""agentVersion"":""2.50.125.24304"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.6833333333333333,3,2025,18,202516,16,0.000474537037037,0.999525462962963,0.0113888888888888,1,0.0113888888888888,9.684429327286473e-06,9.75076103500761e-06,0.999990249238965,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-17 00:22:10,powerautomate03 serviceaccount,Succeeded,Unknown,Unknown,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Thursday,4,2025-04-17 00:26:01,2025-04-17 00:29:49,2025-04-17,2025-04-16 19:26:01,2025-04-16 19:29:49,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584567575653127297628754196CU88"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,3.8,4,2025,19,202516,16,0.0026388888888888,0.9973611111111113,0.0633333333333333,1,0.0633333333333333,5.385487528344672e-05,5.422374429223745e-05,0.9999457762557078,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-17 00:40:03,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Thursday,4,2025-04-17 00:40:11,2025-04-17 00:40:52,2025-04-17,2025-04-16 19:40:11,2025-04-16 19:40:52,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584567564850276495827275246CU11"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.6833333333333333,4,2025,19,202516,16,0.000474537037037,0.999525462962963,0.0113888888888888,1,0.0113888888888888,9.684429327286473e-06,9.75076103500761e-06,0.999990249238965,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-17 00:40:04,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Prime-C2D-Run by Queue,SVC10,Unattended,Thursday,4,2025-04-17 00:40:11,2025-04-17 00:40:55,2025-04-17,2025-04-16 19:40:11,2025-04-16 19:40:55,"{""hostName"":""IT-POWERAUTO-10"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584567564850276495827275246CU11"",""attendedMode"":""Unattended"",""agentVersion"":""2.50.125.24304"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.7333333333333334,4,2025,19,202516,16,0.0005092592592592,0.9994907407407408,0.0122222222222222,1,0.0122222222222222,1.0393046107331822e-05,1.0464231354642314e-05,0.9999895357686454,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-17 01:22:10,powerautomate03 serviceaccount,Succeeded,Unknown,Unknown,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Thursday,4,2025-04-17 01:22:30,2025-04-17 01:26:17,2025-04-17,2025-04-16 20:22:30,2025-04-16 20:26:17,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584567539645417275587855529CU88"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,3.783333333333333,4,2025,20,202516,16,0.0026273148148148,0.9973726851851852,0.0630555555555555,1,0.0630555555555555,5.3618669690098265e-05,5.3985920852359215e-05,0.9999460140791476,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-17 01:40:00,Mohammad Asim,Succeeded,Unknown,Unknown,Part 1 - Insert SQL - Amazon_Cust_Delivery_Time_V2,SVC01,Unattended,Thursday,4,2025-04-17 01:40:18,2025-04-17 01:41:07,2025-04-17,2025-04-16 20:40:18,2025-04-16 20:41:07,"{""hostName"":""IT-powerauto-01"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584567528855532876520058444CU98"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,Succeeded,0.8166666666666667,4,2025,20,202516,16,0.0005671296296296,0.9994328703703704,0.0136111111111111,1,0.0136111111111111,1.1574074074074072e-05,1.1653348554033484e-05,0.999988346651446,1.0,0.85,1.0,1.0,2025,16,202516
